dataset,split,image_id,image_path,label_path,img_exists,img_width,img_height,class_id,class_name,bbox_x_center,bbox_y_center,bbox_width,bbox_height,has_annotation,bbox_w_px,bbox_h_px,bbox_area_norm,aspect_ratio,is_tiny,is_giant,label_binary,bbox_x_px,bbox_y_px,X11,Y11,X12,Y12,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28
fall,train,b_-107-_bmp_jpg.rf.f3b1e2aa34389105b2407cfd135caa7b,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-107-_bmp_jpg.rf.f3b1e2aa34389105b2407cfd135caa7b.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-107-_bmp_jpg.rf.f3b1e2aa34389105b2407cfd135caa7b.txt,True,640,640,1.0,fall,0.5,0.48359375,0.9390625,0.9671875,True,601.0,619.0,0.90824951171875,0.9709208384960892,False,True,fall,320.0,309.5,0.30697208642959595,0.8509877324104309,0.3120685815811157,0.8293483853340149,0.15655726194381714,0.48660194873809814,0.16817572712898254,0.4800058603286743,0.456031858921051,0.21354927122592926,0.4429020583629608,0.047520995140075684,0.746579647064209,0.4262274205684662,0.7848334312438965,0.3265046179294586
fall,train,b_-108-_bmp_jpg.rf.18cba9cf7eec7946d70065dafde57ab9,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-108-_bmp_jpg.rf.18cba9cf7eec7946d70065dafde57ab9.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-108-_bmp_jpg.rf.18cba9cf7eec7946d70065dafde57ab9.txt,True,640,640,1.0,fall,0.49921875,0.49375,0.9984375,0.8234375,True,639.0,527.0,0.82215087890625,1.2125237168642813,False,True,fall,319.5,316.0,0.30311596393585205,0.440617173910141,0.4925230145454407,0.5877656936645508,0.5016806125640869,0.13494084775447845,0.5834715366363525,0.21727155148983002,0.2425822913646698,0.39323684573173523,0.6539617776870728,0.5823390483856201,0.0534980334341526,0.31060075759887695,0.780615508556366,0.8613885045051575
fall,train,b_-11-_bmp_jpg.rf.332bac1af84f6d6d26ae8c80f156b14e,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-11-_bmp_jpg.rf.332bac1af84f6d6d26ae8c80f156b14e.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-11-_bmp_jpg.rf.332bac1af84f6d6d26ae8c80f156b14e.txt,True,640,640,1.0,fall,0.4671875,0.496875,0.896875,0.9921875,True,574.0,635.0,0.8898681640625,0.9039370064504928,False,True,fall,299.0,318.0,0.7879242897033691,0.2669331133365631,0.5788447856903076,0.330732136964798,0.7569307088851929,0.5847467184066772,0.6239169836044312,0.5594013929367065,0.7189885377883911,0.7717093229293823,0.43108993768692017,0.7372240424156189,0.6333877444267273,0.8787413239479065,0.48194965720176697,0.6758603453636169
fall,train,b_-116-_bmp_jpg.rf.b9075d6d32a293f0f978bcdccbe0d502,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-116-_bmp_jpg.rf.b9075d6d32a293f0f978bcdccbe0d502.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-116-_bmp_jpg.rf.b9075d6d32a293f0f978bcdccbe0d502.txt,True,640,640,1.0,fall,0.52734375,0.5078125,0.9390625,0.959375,True,601.0,614.0,0.9009130859375,0.9788273599693366,False,True,fall,337.5,325.0,0.5819358825683594,0.6054523587226868,0.3551996946334839,0.5166985988616943,0.3941647708415985,0.8211036920547485,0.2710174322128296,0.7044574022293091,0.3703654110431671,0.8620822429656982,0.18560460209846497,0.45049527287483215,0.16339533030986786,0.9386237859725952,0.04413104057312012,0.18599212169647217
fall,train,b_-118-_bmp_jpg.rf.4bcced0bae72fb4464ba29686dd475e8,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-118-_bmp_jpg.rf.4bcced0bae72fb4464ba29686dd475e8.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-118-_bmp_jpg.rf.4bcced0bae72fb4464ba29686dd475e8.txt,True,640,640,1.0,fall,0.509375,0.4734375,0.921875,0.9109375,True,590.0,583.0,0.8397705078125,1.012006859327604,False,False,fall,326.0,303.0,0.24602697789669037,0.28431636095046997,0.09759778529405594,0.3097115755081177,0.3716641664505005,0.5967392325401306,0.2638762593269348,0.6632699370384216,0.7180674076080322,0.5051953196525574,0.49429038166999817,0.8143803477287292,0.8366987109184265,0.8464390635490417,0.2463005781173706,0.8238555788993835
fall,train,b_-12-_bmp_jpg.rf.9e0510be28fe9f291c9971e8a1558204,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-12-_bmp_jpg.rf.9e0510be28fe9f291c9971e8a1558204.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-12-_bmp_jpg.rf.9e0510be28fe9f291c9971e8a1558204.txt,True,640,640,1.0,fall,0.57890625,0.54296875,0.653125,0.74375,True,418.0,476.0,0.4857617187499999,0.8781512586593461,False,False,fall,370.5,347.5,0.49122437834739685,0.280351847410202,0.3367973566055298,0.29115182161331177,0.5014430284500122,0.5762406587600708,0.44481778144836426,0.6089745759963989,0.31444793939590454,0.6855096817016602,0.5914427042007446,0.8195985555648804,0.5437898635864258,0.7862238883972168,0.9288637638092041,0.8580580353736877
fall,train,b_-121-_bmp_jpg.rf.6972ad8359e48b3ce8a0d41222ab4777,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-121-_bmp_jpg.rf.6972ad8359e48b3ce8a0d41222ab4777.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-121-_bmp_jpg.rf.6972ad8359e48b3ce8a0d41222ab4777.txt,True,640,640,1.0,fall,0.4984375,0.5015625,0.996875,0.959375,True,638.0,614.0,0.956376953125,1.0390879461904106,False,True,fall,319.0,321.0,0.7455090284347534,0.25767648220062256,0.5205748081207275,0.1397743821144104,0.6072120070457458,0.5126070976257324,0.4763006269931793,0.45786067843437195,0.5663204193115234,0.6965148448944092,0.29445990920066833,0.5100008845329285,0.5286101698875427,0.8867936134338379,0.14474642276763916,0.641939103603363
fall,train,b_-125-_bmp_jpg.rf.14de6b37e0419704a930e8073d132b03,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-125-_bmp_jpg.rf.14de6b37e0419704a930e8073d132b03.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-125-_bmp_jpg.rf.14de6b37e0419704a930e8073d132b03.txt,True,640,640,1.0,fall,0.51875,0.52734375,0.9390625,0.8625,True,601.0,552.0,0.8099414062500001,1.088768113969623,False,False,fall,332.0,337.5,0.2376146912574768,0.7073801755905151,0.3629043996334076,0.5024625062942505,0.09656842797994614,0.2275484800338745,0.1657971739768982,0.1559685468673706,0.46290573477745056,0.33580565452575684,0.5267766714096069,0.19710829854011536,0.749785840511322,0.2682708501815796,0.8386646509170532,0.16216300427913666
fall,train,b_-126-_bmp_jpg.rf.0d4f293cda5077e7b26971715007c15c,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-126-_bmp_jpg.rf.0d4f293cda5077e7b26971715007c15c.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-126-_bmp_jpg.rf.0d4f293cda5077e7b26971715007c15c.txt,True,640,640,1.0,fall,0.4359375,0.4,0.853125,0.7625,True,546.0,488.0,0.6505078125,1.118852456723663,False,False,fall,279.0,256.0,0.9149892330169678,0.6920880079269409,0.7186973094940186,0.7571566104888916,0.9847898483276367,0.9297182559967041,0.8702479004859924,0.9661434888839722,0.9819706082344055,0.9371253848075867,0.8282796144485474,1.0367114543914795,0.9411031007766724,1.071948528289795,0.8943862318992615,1.1369167566299438
fall,train,b_-129-_bmp_jpg.rf.f98bdb8a12ba9e84d4800a94c2dc168d,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-129-_bmp_jpg.rf.f98bdb8a12ba9e84d4800a94c2dc168d.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-129-_bmp_jpg.rf.f98bdb8a12ba9e84d4800a94c2dc168d.txt,True,640,640,1.0,fall,0.4984375,0.50625,0.996875,0.984375,True,638.0,630.0,0.981298828125,1.012698411090955,False,True,fall,319.0,324.0,0.5187051892280579,0.14331090450286865,0.25039371848106384,0.21074390411376953,0.5317739248275757,0.4019940495491028,0.4070766568183899,0.4423912763595581,0.5715315341949463,0.6354427337646484,0.5222911834716797,0.656098484992981,0.6827179789543152,0.8515238165855408,0.6476641297340393,0.8805556297302246
fall,train,b_-13-_bmp_jpg.rf.6bcd798b18053dbb63793a84758c0eff,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-13-_bmp_jpg.rf.6bcd798b18053dbb63793a84758c0eff.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-13-_bmp_jpg.rf.6bcd798b18053dbb63793a84758c0eff.txt,True,640,640,1.0,fall,0.48828125,0.49765625,0.934375,0.8890625,True,598.0,569.0,0.8307177734375,1.050966606237317,False,False,fall,312.5,318.5,0.48597851395606995,0.13592830300331116,0.35246211290359497,0.19277650117874146,0.5415239334106445,0.44057154655456543,0.4328487813472748,0.4660063683986664,0.6719687581062317,0.6586005687713623,0.2779076099395752,0.6371926665306091,0.873315691947937,0.8791543245315552,0.1725599467754364,0.8725574016571045
fall,train,b_-130-_bmp_jpg.rf.64dd52c5d1a7013bfc816e6277e071c1,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-130-_bmp_jpg.rf.64dd52c5d1a7013bfc816e6277e071c1.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-130-_bmp_jpg.rf.64dd52c5d1a7013bfc816e6277e071c1.txt,True,640,640,1.0,fall,0.50234375,0.490625,0.9078125,0.9703125,True,581.0,621.0,0.88086181640625,0.9355877601681356,False,True,fall,321.5,314.0,0.5659268498420715,0.24338115751743317,0.2615661025047302,0.5357597470283508,0.8196974992752075,0.25207847356796265,0.6556092500686646,0.4198938310146332,0.9297775030136108,0.3287569284439087,0.7497973442077637,0.7262859344482422,0.8757829666137695,0.3957367241382599,0.8752116560935974,0.9098259806632996
fall,train,b_-133-_bmp_jpg.rf.5ae93ef1cbab84ff70b668210e14ba43,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-133-_bmp_jpg.rf.5ae93ef1cbab84ff70b668210e14ba43.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-133-_bmp_jpg.rf.5ae93ef1cbab84ff70b668210e14ba43.txt,True,640,640,1.0,fall,0.53828125,0.49609375,0.8203125,0.95,True,525.0,608.0,0.779296875,0.8634868406850545,False,False,fall,344.5,317.5,0.3395177125930786,0.3858213722705841,0.18856802582740784,0.5181592702865601,0.5640110969543457,0.675434947013855,0.5150473117828369,0.7483726143836975,0.729333221912384,0.5523614883422852,0.6792566180229187,0.6016050577163696,0.7867827415466309,0.8342322707176208,0.740281343460083,0.861668050289154
fall,train,b_-168-_bmp_jpg.rf.1fabf107b6598614fe60aef3d17e4ed0,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-168-_bmp_jpg.rf.1fabf107b6598614fe60aef3d17e4ed0.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-168-_bmp_jpg.rf.1fabf107b6598614fe60aef3d17e4ed0.txt,True,640,640,1.0,fall,0.43203125,0.47421875,0.74375,0.9109375,True,476.0,583.0,0.677509765625,0.8164665509151517,False,False,fall,276.5,303.5,0.40433716773986816,0.18193680047988892,0.5867699980735779,0.17922717332839966,0.5794974565505981,0.36088472604751587,0.7160548567771912,0.32670828700065613,0.7422767281532288,0.5692010521888733,0.8433011770248413,0.5323196053504944,0.8329506516456604,0.7384684681892395,0.8305681943893433,0.7798396348953247
fall,train,b_-169-_bmp_jpg.rf.b260835fdd3da2c691691a2f48cd6b1b,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-169-_bmp_jpg.rf.b260835fdd3da2c691691a2f48cd6b1b.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-169-_bmp_jpg.rf.b260835fdd3da2c691691a2f48cd6b1b.txt,True,640,640,1.0,fall,0.49296875,0.4984375,0.91875,0.996875,True,588.0,638.0,0.91587890625,0.9216300925993258,False,True,fall,315.5,319.0,0.26233166456222534,0.5044718384742737,0.1519770622253418,0.5848453044891357,0.5145525336265564,0.5125405192375183,0.4826914370059967,0.4963397681713104,0.46259161829948425,0.24791362881660461,0.532826840877533,0.17724940180778503,0.685070276260376,0.23762141168117523,0.8023428916931152,0.08219525218009949
fall,train,b_-171-_bmp_jpg.rf.4782b98045cd1227d95fb92433043a83,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-171-_bmp_jpg.rf.4782b98045cd1227d95fb92433043a83.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-171-_bmp_jpg.rf.4782b98045cd1227d95fb92433043a83.txt,True,640,640,1.0,fall,0.52578125,0.47109375,0.8484375,0.7109375,True,543.0,455.0,0.60318603515625,1.1934065907837217,False,False,fall,336.5,301.5,0.5627031922340393,0.3057686686515808,0.3650836944580078,0.34780874848365784,0.5901599526405334,0.5841701626777649,0.508672297000885,0.6463853120803833,0.8202657699584961,0.4782603681087494,0.6378129124641418,0.7647402882575989,0.8649858236312866,0.7810234427452087,0.6273366808891296,0.9264861345291138
fall,train,b_-173-_bmp_jpg.rf.a65df891eaca3ed98134df4e6978bbe1,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-173-_bmp_jpg.rf.a65df891eaca3ed98134df4e6978bbe1.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-173-_bmp_jpg.rf.a65df891eaca3ed98134df4e6978bbe1.txt,True,640,640,1.0,fall,0.5578125,0.44765625,0.6171875,0.821875,True,395.0,526.0,0.5072509765625001,0.7509505689145426,False,False,fall,357.0,286.5,0.5466447472572327,0.31343042850494385,0.36401882767677307,0.33687764406204224,0.5901538729667664,0.5401110649108887,0.46812787652015686,0.5840958952903748,0.7517139911651611,0.4966699779033661,0.5479003190994263,0.7490852475166321,0.842877984046936,0.6902744174003601,0.6217542886734009,0.9317681193351746
fall,train,b_-174-_bmp_jpg.rf.a8ffdda796d2d009bbfb41c156443214,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-174-_bmp_jpg.rf.a8ffdda796d2d009bbfb41c156443214.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-174-_bmp_jpg.rf.a8ffdda796d2d009bbfb41c156443214.txt,True,640,640,1.0,fall,0.540625,0.528125,0.6859375,0.81875,True,439.0,524.0,0.5616113281249999,0.837786257943156,False,False,fall,346.0,338.0,0.3404766321182251,0.7840464115142822,0.6186530590057373,0.789961576461792,0.45275798439979553,0.4871436357498169,0.6105148196220398,0.5081141591072083,0.46954673528671265,0.28086090087890625,0.671991229057312,0.2835140824317932,0.5331365466117859,0.20544764399528503,0.7237953543663025,0.10502281785011292
fall,train,b_-178-_bmp_jpg.rf.f17fbf7d84e843acd2d6e8395bc34cc6,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-178-_bmp_jpg.rf.f17fbf7d84e843acd2d6e8395bc34cc6.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-178-_bmp_jpg.rf.f17fbf7d84e843acd2d6e8395bc34cc6.txt,True,640,640,1.0,fall,0.4875,0.5421875,0.95625,0.8328125,True,612.0,533.0,0.796376953125,1.1482176338682597,False,True,fall,312.0,347.0,0.5849391222000122,0.2987419664859772,0.39691126346588135,0.3262466788291931,0.6268850564956665,0.6096640229225159,0.5043730735778809,0.6326566338539124,0.8486156463623047,0.538123369216919,0.3983614146709442,0.5581468343734741,0.8511884808540344,0.8349364995956421,0.3213295638561249,0.8756733536720276
fall,train,b_-181-_bmp_jpg.rf.71739565da50d3fbeb2615cd182d0813,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-181-_bmp_jpg.rf.71739565da50d3fbeb2615cd182d0813.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-181-_bmp_jpg.rf.71739565da50d3fbeb2615cd182d0813.txt,True,640,640,1.0,fall,0.4734375,0.51796875,0.946875,0.95625,True,606.0,612.0,0.90544921875,0.9901960768134052,False,True,fall,303.0,331.5,0.6652466058731079,0.1981356143951416,0.4603309631347656,0.21087132394313812,0.6241742968559265,0.5256344676017761,0.4858819842338562,0.528123676776886,0.8178144097328186,0.4959193766117096,0.15901821851730347,0.49125540256500244,0.7941960096359253,0.840265691280365,0.14743256568908691,0.7821328639984131
fall,train,b_-182-_bmp_jpg.rf.454c7b4a9a669b802655ab0cf4c8699d,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-182-_bmp_jpg.rf.454c7b4a9a669b802655ab0cf4c8699d.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-182-_bmp_jpg.rf.454c7b4a9a669b802655ab0cf4c8699d.txt,True,640,640,1.0,fall,0.5078125,0.49609375,0.8265625,0.8234375,True,529.0,527.0,0.68062255859375,1.0037950645089275,False,False,fall,325.0,317.5,0.6027398705482483,0.3465467095375061,0.4487575888633728,0.2774149477481842,0.5509389042854309,0.626534104347229,0.4439762234687805,0.6265747547149658,0.8013313412666321,0.6145628690719604,0.5725643634796143,0.614650309085846,0.8540089130401611,0.8536120057106018,0.5574461221694946,0.8858081698417664
fall,train,b_-184-_bmp_jpg.rf.7a2017b99e735f5c864b8af6c1394dd7,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-184-_bmp_jpg.rf.7a2017b99e735f5c864b8af6c1394dd7.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-184-_bmp_jpg.rf.7a2017b99e735f5c864b8af6c1394dd7.txt,True,640,640,1.0,fall,0.48046875,0.49140625,0.9609375,0.8828125,True,615.0,565.0,0.84832763671875,1.088495573294698,False,True,fall,307.5,314.5,0.3997294306755066,0.17008182406425476,0.22759632766246796,0.25575315952301025,0.5086904764175415,0.4716067612171173,0.40569671988487244,0.5375131368637085,0.6590612530708313,0.6316406726837158,0.5345932245254517,0.7054088711738586,0.8439935445785522,0.8563680648803711,0.6333225965499878,0.9529850482940674
fall,train,b_-188-_bmp_jpg.rf.253266663eb164a92df56a89532ca6f7,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-188-_bmp_jpg.rf.253266663eb164a92df56a89532ca6f7.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-188-_bmp_jpg.rf.253266663eb164a92df56a89532ca6f7.txt,True,640,640,1.0,fall,0.515625,0.43828125,0.66875,0.8765625,True,428.0,561.0,0.586201171875,0.7629233497987106,False,False,fall,330.0,280.5,0.2463708072900772,0.725074052810669,0.19769084453582764,0.840551495552063,0.6036521196365356,0.8317562341690063,0.6697995662689209,0.8750830888748169,0.5534875392913818,0.5426573157310486,0.6299790143966675,0.5349550843238831,0.7741032242774963,0.2567749619483948,0.8248622417449951,0.2724936008453369
fall,train,b_-191-_bmp_jpg.rf.993882d8f868e36ae33fa49477cf450e,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-191-_bmp_jpg.rf.993882d8f868e36ae33fa49477cf450e.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-191-_bmp_jpg.rf.993882d8f868e36ae33fa49477cf450e.txt,True,640,640,1.0,fall,0.40859375,0.4796875,0.7484375,0.884375,True,479.0,566.0,0.6618994140625,0.8462897511549651,False,False,fall,261.5,307.0,0.8414387702941895,0.8263899087905884,0.9079796075820923,0.7718027830123901,0.7327820658683777,0.5871420502662659,0.7781065106391907,0.519201934337616,0.5072128772735596,0.4425002932548523,0.668148398399353,0.3507814407348633,0.1676732301712036,0.29102593660354614,0.5354079604148865,0.13327771425247192
fall,train,b_-199-_bmp_jpg.rf.4f0f11b447cd47b05661ee841741aacf,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-199-_bmp_jpg.rf.4f0f11b447cd47b05661ee841741aacf.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-199-_bmp_jpg.rf.4f0f11b447cd47b05661ee841741aacf.txt,True,640,640,1.0,fall,0.50703125,0.54921875,0.978125,0.8453125,True,626.0,541.0,0.8268212890625001,1.1571164488777883,False,True,fall,324.5,351.5,0.2640615701675415,0.794925332069397,0.4943394362926483,0.610454797744751,0.23841996490955353,0.31874433159828186,0.34974104166030884,0.2811875641345978,0.34487396478652954,0.1881067156791687,0.44996964931488037,0.045495033264160156,0.48788782954216003,0.35914403200149536,0.5747420787811279,0.24619898200035095
fall,train,b_-22-_bmp_jpg.rf.ccf31855a492243cbdc78bb2b238f796,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-22-_bmp_jpg.rf.ccf31855a492243cbdc78bb2b238f796.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-22-_bmp_jpg.rf.ccf31855a492243cbdc78bb2b238f796.txt,True,640,640,1.0,fall,0.51953125,0.49453125,0.803125,0.9890625,True,514.0,633.0,0.7943408203125,0.8120063178325335,False,True,fall,332.5,316.5,0.5244275331497192,0.28843268752098083,0.3013330399990082,0.33509206771850586,0.5712633728981018,0.5473417639732361,0.43014588952064514,0.5674118399620056,0.5238457918167114,0.6052812933921814,0.19936704635620117,0.615961492061615,0.6973518133163452,0.8323068618774414,0.1933683454990387,0.9021428823471069
fall,train,b_-23-_bmp_jpg.rf.f6ac1ccc66754ce68e1b745038f4d304,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-23-_bmp_jpg.rf.f6ac1ccc66754ce68e1b745038f4d304.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-23-_bmp_jpg.rf.f6ac1ccc66754ce68e1b745038f4d304.txt,True,640,640,1.0,fall,0.56640625,0.55390625,0.6125,0.703125,True,392.0,450.0,0.4306640625,0.8711111091753087,False,False,fall,362.5,354.5,0.2259121984243393,0.7394185662269592,0.4703841209411621,0.7785460352897644,0.3950958549976349,0.4441448748111725,0.515288233757019,0.48384445905685425,0.45156264305114746,0.22399239242076874,0.6595468521118164,0.27989500761032104,0.5861248970031738,0.13581299781799316,0.7757397890090942,0.11110812425613403
fall,train,b_-25-_bmp_jpg.rf.9fb23163ff00aecc78ca21993beeed88,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-25-_bmp_jpg.rf.9fb23163ff00aecc78ca21993beeed88.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-25-_bmp_jpg.rf.9fb23163ff00aecc78ca21993beeed88.txt,True,640,640,1.0,fall,0.50546875,0.51171875,0.8625,0.928125,True,552.0,594.0,0.8005078125,0.9292929277284632,False,False,fall,323.5,327.5,0.513576090335846,0.23955728113651276,0.32282495498657227,0.2631402015686035,0.533907413482666,0.5171376466751099,0.41153112053871155,0.5162246823310852,0.5672861337661743,0.7164594531059265,0.19248247146606445,0.6082853078842163,0.6050576567649841,0.8837798237800598,0.13856792449951172,0.7902846336364746
fall,train,b_-26-_bmp_jpg.rf.d7754d16fdf9f563f9afcf41efac2e8f,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-26-_bmp_jpg.rf.d7754d16fdf9f563f9afcf41efac2e8f.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-26-_bmp_jpg.rf.d7754d16fdf9f563f9afcf41efac2e8f.txt,True,640,640,1.0,fall,0.55390625,0.571875,0.8328125,0.7234375,True,533.0,463.0,0.6024877929687499,1.1511879024812357,False,False,fall,354.5,366.0,0.6009497046470642,0.253862202167511,0.39705994725227356,0.2464623749256134,0.4281690716743469,0.5856943130493164,0.32073983550071716,0.5816195011138916,0.6090407371520996,0.827134907245636,0.3923349976539612,0.8974810838699341,0.42343366146087646,0.7614728212356567,0.13062119483947754,0.8636382818222046
fall,train,b_-28-_bmp_jpg.rf.302eecacf62d5548cac3375e50495aed,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-28-_bmp_jpg.rf.302eecacf62d5548cac3375e50495aed.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-28-_bmp_jpg.rf.302eecacf62d5548cac3375e50495aed.txt,True,640,640,1.0,fall,0.53203125,0.475,0.8453125,0.778125,True,541.0,498.0,0.6577587890625,1.086345379344688,False,False,fall,340.5,304.0,0.6506785154342651,0.5705876350402832,0.34743940830230713,0.481303334236145,0.5794636011123657,0.7669424414634705,0.42525598406791687,0.7553141713142395,0.6422069668769836,0.9084303975105286,0.42595452070236206,0.8870540261268616,0.636699914932251,0.8229291439056396,0.4580559730529785,0.8458569049835205
fall,train,b_-31-_bmp_jpg.rf.93bed603a81579856098656e94f59b4d,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-31-_bmp_jpg.rf.93bed603a81579856098656e94f59b4d.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-31-_bmp_jpg.rf.93bed603a81579856098656e94f59b4d.txt,True,640,640,1.0,fall,0.48515625,0.5078125,0.9703125,0.871875,True,621.0,558.0,0.8459912109375,1.1129032238120014,False,True,fall,310.5,325.0,0.3709162175655365,0.13213089108467102,0.44370752573013306,0.09420588612556458,0.6999176740646362,0.3263601064682007,0.6768028736114502,0.3089193105697632,0.5897469520568848,0.5655525326728821,0.4005546569824219,0.43685662746429443,0.8268615007400513,0.8208087682723999,0.3110204339027405,0.4961426854133606
fall,train,b_-32-_bmp_jpg.rf.60cd07f18770b761a04e016040447c02,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-32-_bmp_jpg.rf.60cd07f18770b761a04e016040447c02.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-32-_bmp_jpg.rf.60cd07f18770b761a04e016040447c02.txt,True,640,640,1.0,fall,0.46796875,0.484375,0.8859375,0.96875,True,567.0,620.0,0.858251953125,0.914516127557232,False,True,fall,299.5,310.0,0.7210402488708496,0.28161507844924927,0.2603936195373535,0.1353507936000824,0.9222102761268616,0.28742948174476624,0.659605860710144,0.23994244635105133,0.7524336576461792,0.5498523116111755,0.36776697635650635,0.43572989106178284,0.7729787230491638,0.6634721755981445,0.6547533869743347,0.5953214764595032
fall,train,b_-38-_bmp_jpg.rf.7401fdb944bcfae56d211a740401d5da,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-38-_bmp_jpg.rf.7401fdb944bcfae56d211a740401d5da.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-38-_bmp_jpg.rf.7401fdb944bcfae56d211a740401d5da.txt,True,640,640,1.0,fall,0.5328125,0.52578125,0.884375,0.9390625,True,566.0,601.0,0.8304833984375001,0.9417637255544696,False,False,fall,341.0,336.5,0.2740399241447449,0.1996079981327057,0.21799463033676147,0.3534529209136963,0.6127204895019531,0.4240417778491974,0.5859353542327881,0.45339569449424744,0.8396009802818298,0.586605966091156,0.9399394392967224,0.5875452756881714,0.6589400768280029,0.8202023506164551,0.7968379855155945,0.7789634466171265
fall,train,b_-40-_bmp_jpg.rf.d432aee1a2129b81f91d4f7cde0b1432,D:\safewatch-elderwatch\data\raw\human_fall\train\images\b_-40-_bmp_jpg.rf.d432aee1a2129b81f91d4f7cde0b1432.jpg,D:\safewatch-elderwatch\data\raw\human_fall\train\labels\b_-40-_bmp_jpg.rf.d432aee1a2129b81f91d4f7cde0b1432.txt,True,640,640,1.0,fall,0.5140625,0.4890625,0.875,0.978125,True,560.0,626.0,0.855859375,0.8945686886668232,False,True,fall,329.0,313.0,0.9397416114807129,0.491184800863266,0.773046612739563,0.36356326937675476,0.684758186340332,0.6767174601554871,0.6103218793869019,0.5879907608032227,0.475929856300354,0.5875346064567566,0.42069780826568604,0.37001314759254456,0.1803244948387146,0.8922752737998962,0.15118339657783508,0.496670126914978
