dataset,split,image_id,image_path,label_path,img_exists,img_width,img_height,class_id,class_name,bbox_x_center,bbox_y_center,bbox_width,bbox_height,has_annotation,bbox_w_px,bbox_h_px,bbox_area_norm,aspect_ratio,is_tiny,is_giant,label_binary
fall,train,b_-55-_bmp_jpg.rf.62342bf4e3cbd4a6e5f7808804d75727,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-55-_bmp_jpg.rf.62342bf4e3cbd4a6e5f7808804d75727.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-55-_bmp_jpg.rf.62342bf4e3cbd4a6e5f7808804d75727.txt,True,640,640,1.0,Falling,0.50234375,0.49609375,0.959375,0.8828125,True,614.0,565.0,0.8469482421875,1.086725661793406,False,True,fall
fall,train,b_-57-_bmp_jpg.rf.2145a7e4628cb41f3141b9df844a7fbf,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-57-_bmp_jpg.rf.2145a7e4628cb41f3141b9df844a7fbf.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-57-_bmp_jpg.rf.2145a7e4628cb41f3141b9df844a7fbf.txt,True,640,640,1.0,Falling,0.4671875,0.46640625,0.8671875,0.8828125,True,555.0,565.0,0.76556396484375,0.9823008832171666,False,False,fall
fall,train,b_-58-_bmp_jpg.rf.3870a7cf0dc86d98d05c8430b7ecf2e7,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-58-_bmp_jpg.rf.3870a7cf0dc86d98d05c8430b7ecf2e7.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-58-_bmp_jpg.rf.3870a7cf0dc86d98d05c8430b7ecf2e7.txt,True,640,640,1.0,Falling,0.51875,0.49140625,0.8609375,0.84375,True,551.0,540.0,0.726416015625,1.0203703684807957,False,False,fall
fall,train,b_-59-_bmp_jpg.rf.95e81f035db29cd070f1a6db9ef57c44,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-59-_bmp_jpg.rf.95e81f035db29cd070f1a6db9ef57c44.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-59-_bmp_jpg.rf.95e81f035db29cd070f1a6db9ef57c44.txt,True,640,640,1.0,Falling,0.45390625,0.490625,0.7359375,0.9546875,True,471.0,611.0,0.70259033203125,0.7708674291802498,False,True,fall
fall,train,b_-6-_bmp_jpg.rf.f3443cac98e941533fa93997ebb567cc,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-6-_bmp_jpg.rf.f3443cac98e941533fa93997ebb567cc.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-6-_bmp_jpg.rf.f3443cac98e941533fa93997ebb567cc.txt,True,640,640,1.0,Falling,0.478125,0.5,0.65625,0.6859375,True,420.0,439.0,0.450146484375,0.9567198155883375,False,False,fall
fall,train,b_-60-_bmp_jpg.rf.2a67e3152371fc5d1ad8dc432078e03b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-60-_bmp_jpg.rf.2a67e3152371fc5d1ad8dc432078e03b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-60-_bmp_jpg.rf.2a67e3152371fc5d1ad8dc432078e03b.txt,True,640,640,1.0,Falling,0.51171875,0.51796875,0.8953125,0.66875,True,573.0,428.0,0.5987402343749999,1.3387850436009696,False,False,fall
fall,train,b_-61-_bmp_jpg.rf.5ed49ca3fc88f1587425ba2c08e29791,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-61-_bmp_jpg.rf.5ed49ca3fc88f1587425ba2c08e29791.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-61-_bmp_jpg.rf.5ed49ca3fc88f1587425ba2c08e29791.txt,True,640,640,1.0,Falling,0.48984375,0.5015625,0.8828125,0.9484375,True,565.0,607.0,0.83729248046875,0.9308072472309601,False,False,fall
fall,train,b_-62-_bmp_jpg.rf.eeffcfe70cfb0c6205eb60a0da2cbc3a,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-62-_bmp_jpg.rf.eeffcfe70cfb0c6205eb60a0da2cbc3a.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-62-_bmp_jpg.rf.eeffcfe70cfb0c6205eb60a0da2cbc3a.txt,True,640,640,1.0,Falling,0.49296875,0.4890625,0.9859375,0.9046875,True,631.0,579.0,0.89196533203125,1.0898100153889292,False,True,fall
fall,train,b_-64-_bmp_jpg.rf.ff916a378e123d1b8cdf7beeb40c7757,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-64-_bmp_jpg.rf.ff916a378e123d1b8cdf7beeb40c7757.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-64-_bmp_jpg.rf.ff916a378e123d1b8cdf7beeb40c7757.txt,True,640,640,1.0,Falling,0.45859375,0.49140625,0.840625,0.8703125,True,538.0,557.0,0.7316064453125,0.9658886876734494,False,False,fall
fall,train,b_-65-_bmp_jpg.rf.90ee8f485683bbefb0648f086179f333,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-65-_bmp_jpg.rf.90ee8f485683bbefb0648f086179f333.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-65-_bmp_jpg.rf.90ee8f485683bbefb0648f086179f333.txt,True,640,640,1.0,Falling,0.47421875,0.50078125,0.7015625,0.76875,True,449.0,492.0,0.539326171875,0.9126016241613788,False,False,fall
fall,train,b_-66-_bmp_jpg.rf.bd95954281a45ee79966cc3fd0b6eedd,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-66-_bmp_jpg.rf.bd95954281a45ee79966cc3fd0b6eedd.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-66-_bmp_jpg.rf.bd95954281a45ee79966cc3fd0b6eedd.txt,True,640,640,1.0,Falling,0.4359375,0.49140625,0.6765625,0.7203125,True,433.0,461.0,0.48733642578124997,0.9392624708475869,False,False,fall
fall,train,b_-67-_bmp_jpg.rf.4878c961a92006f06e768269c60ebea3,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-67-_bmp_jpg.rf.4878c961a92006f06e768269c60ebea3.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-67-_bmp_jpg.rf.4878c961a92006f06e768269c60ebea3.txt,True,640,640,1.0,Falling,0.4421875,0.5234375,0.7375,0.85,True,472.0,544.0,0.6268750000000001,0.8676470572285899,False,False,fall
fall,train,b_-68-_bmp_jpg.rf.6de29a8216c4f508782e03fdcc98e186,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-68-_bmp_jpg.rf.6de29a8216c4f508782e03fdcc98e186.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-68-_bmp_jpg.rf.6de29a8216c4f508782e03fdcc98e186.txt,True,640,640,1.0,Falling,0.51484375,0.55234375,0.88125,0.7234375,True,564.0,463.0,0.6375292968749999,1.218142545965135,False,False,fall
fall,train,b_-70-_bmp_jpg.rf.2a08b7406ab6274066ca4fdd1b3f567c,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-70-_bmp_jpg.rf.2a08b7406ab6274066ca4fdd1b3f567c.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-70-_bmp_jpg.rf.2a08b7406ab6274066ca4fdd1b3f567c.txt,True,640,640,1.0,Falling,0.5,0.515625,0.878125,0.9625,True,562.0,616.0,0.8451953125,0.9123376608565947,False,True,fall
fall,train,b_-72-_bmp_jpg.rf.0daca227a19e8aad8d8992e503e752fd,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-72-_bmp_jpg.rf.0daca227a19e8aad8d8992e503e752fd.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-72-_bmp_jpg.rf.0daca227a19e8aad8d8992e503e752fd.txt,True,640,640,1.0,Falling,0.5125,0.52265625,0.9578125,0.9078125,True,613.0,581.0,0.8695141601562499,1.0550774508518461,False,True,fall
fall,train,b_-73-_bmp_jpg.rf.9174d90b5ceacb3eff3579d862e881a3,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-73-_bmp_jpg.rf.9174d90b5ceacb3eff3579d862e881a3.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-73-_bmp_jpg.rf.9174d90b5ceacb3eff3579d862e881a3.txt,True,640,640,1.0,Falling,0.44453125,0.4984375,0.8390625,0.996875,True,537.0,638.0,0.8364404296875,0.8416927886493843,False,True,fall
fall,train,b_-74-_bmp_jpg.rf.bc4c4b00d6ed48c3bc4bb93721fe7109,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-74-_bmp_jpg.rf.bc4c4b00d6ed48c3bc4bb93721fe7109.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-74-_bmp_jpg.rf.bc4c4b00d6ed48c3bc4bb93721fe7109.txt,True,640,640,1.0,Falling,0.49140625,0.55859375,0.9390625,0.85625,True,601.0,548.0,0.804072265625,1.096715326465848,False,False,fall
fall,train,b_-76-_bmp_jpg.rf.59a0978b0a52cf08328c53b4ae853fa6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-76-_bmp_jpg.rf.59a0978b0a52cf08328c53b4ae853fa6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-76-_bmp_jpg.rf.59a0978b0a52cf08328c53b4ae853fa6.txt,True,640,640,1.0,Falling,0.5359375,0.496875,0.915625,0.99375,True,586.0,636.0,0.90990234375,0.9213836463500257,False,True,fall
fall,train,b_-77-_bmp_jpg.rf.d9e8c85bc9629d9ff06e8db9ff311737,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-77-_bmp_jpg.rf.d9e8c85bc9629d9ff06e8db9ff311737.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-77-_bmp_jpg.rf.d9e8c85bc9629d9ff06e8db9ff311737.txt,True,640,640,1.0,Falling,0.39375,0.49609375,0.7875,0.91875,True,504.0,588.0,0.723515625,0.8571428556851312,False,False,fall
fall,train,b_-78-_bmp_jpg.rf.8c12e2f51feb1917b81a643f7d8602dc,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-78-_bmp_jpg.rf.8c12e2f51feb1917b81a643f7d8602dc.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-78-_bmp_jpg.rf.8c12e2f51feb1917b81a643f7d8602dc.txt,True,640,640,1.0,Falling,0.48828125,0.49765625,0.8515625,0.9953125,True,545.0,637.0,0.84757080078125,0.8555729970870126,False,True,fall
fall,train,b_-8-_bmp_jpg.rf.358d600f755c9977c6b373808b4a3aa2,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-8-_bmp_jpg.rf.358d600f755c9977c6b373808b4a3aa2.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-8-_bmp_jpg.rf.358d600f755c9977c6b373808b4a3aa2.txt,True,640,640,1.0,Falling,0.4671875,0.459375,0.7453125,0.7328125,True,477.0,469.0,0.54617431640625,1.017057567127809,False,False,fall
fall,train,b_-80-_bmp_jpg.rf.6ab998e9252a6980236cb0780ac2a65e,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-80-_bmp_jpg.rf.6ab998e9252a6980236cb0780ac2a65e.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-80-_bmp_jpg.rf.6ab998e9252a6980236cb0780ac2a65e.txt,True,640,640,1.0,Falling,0.49921875,0.503125,0.940625,0.934375,True,602.0,598.0,0.878896484375,1.006688961527276,False,False,fall
fall,train,b_-81-_bmp_jpg.rf.e8ccd94324d1c49ca2d2f8fe20ac7903,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-81-_bmp_jpg.rf.e8ccd94324d1c49ca2d2f8fe20ac7903.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-81-_bmp_jpg.rf.e8ccd94324d1c49ca2d2f8fe20ac7903.txt,True,640,640,1.0,Falling,0.4875,0.578125,0.9140625,0.828125,True,585.0,530.0,0.7569580078125,1.1037735828230688,False,False,fall
fall,train,b_-83-_bmp_jpg.rf.1808cb1bd87f6d6c1e4a82f897256823,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-83-_bmp_jpg.rf.1808cb1bd87f6d6c1e4a82f897256823.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-83-_bmp_jpg.rf.1808cb1bd87f6d6c1e4a82f897256823.txt,True,640,640,1.0,Falling,0.4140625,0.49140625,0.665625,0.9828125,True,426.0,629.0,0.6541845703125,0.6772654997181788,False,True,fall
fall,train,b_-85-_bmp_jpg.rf.45be1abe6932c8cf8b7031377f9d91f4,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-85-_bmp_jpg.rf.45be1abe6932c8cf8b7031377f9d91f4.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-85-_bmp_jpg.rf.45be1abe6932c8cf8b7031377f9d91f4.txt,True,640,640,1.0,Falling,0.54296875,0.49765625,0.88125,0.953125,True,564.0,610.0,0.83994140625,0.9245901624187046,False,True,fall
fall,train,b_-86-_bmp_jpg.rf.d5966e5284a6cdced0c28846f2cfcee2,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-86-_bmp_jpg.rf.d5966e5284a6cdced0c28846f2cfcee2.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-86-_bmp_jpg.rf.d5966e5284a6cdced0c28846f2cfcee2.txt,True,640,640,1.0,Falling,0.56953125,0.5515625,0.846875,0.78125,True,542.0,500.0,0.66162109375,1.083999997832,False,False,fall
fall,train,b_-87-_bmp_jpg.rf.a1d35073c6ff5e4ab128db1aff978303,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-87-_bmp_jpg.rf.a1d35073c6ff5e4ab128db1aff978303.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-87-_bmp_jpg.rf.a1d35073c6ff5e4ab128db1aff978303.txt,True,640,640,1.0,Falling,0.49765625,0.5125,0.9953125,0.96875,True,637.0,620.0,0.964208984375,1.0274193531815816,False,True,fall
fall,train,b_-88-_bmp_jpg.rf.c9e7e6756f5b633611f45075e778463b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-88-_bmp_jpg.rf.c9e7e6756f5b633611f45075e778463b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-88-_bmp_jpg.rf.c9e7e6756f5b633611f45075e778463b.txt,True,640,640,1.0,Falling,0.5078125,0.51875,0.8625,0.865625,True,552.0,554.0,0.7466015625,0.9963898898982132,False,False,fall
fall,train,b_-89-_bmp_jpg.rf.5a7c8b9afc050870f78efcc2006c4b5e,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-89-_bmp_jpg.rf.5a7c8b9afc050870f78efcc2006c4b5e.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-89-_bmp_jpg.rf.5a7c8b9afc050870f78efcc2006c4b5e.txt,True,640,640,1.0,Falling,0.5265625,0.5015625,0.9171875,0.9921875,True,587.0,635.0,0.9100219726562501,0.9244094473631347,False,True,fall
fall,train,b_-9-_bmp_jpg.rf.af211f433195bb6d0e39ee6575065ad1,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-9-_bmp_jpg.rf.af211f433195bb6d0e39ee6575065ad1.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-9-_bmp_jpg.rf.af211f433195bb6d0e39ee6575065ad1.txt,True,640,640,1.0,Falling,0.5609375,0.521875,0.59375,0.41875,True,380.0,268.0,0.2486328125,1.4179104424704834,False,False,fall
fall,train,b_-90-_bmp_jpg.rf.9d0b09bed843a888f7bfc96536089014,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-90-_bmp_jpg.rf.9d0b09bed843a888f7bfc96536089014.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-90-_bmp_jpg.rf.9d0b09bed843a888f7bfc96536089014.txt,True,640,640,1.0,Falling,0.49921875,0.4515625,0.8375,0.903125,True,536.0,578.0,0.7563671875,0.9273356385340213,False,False,fall
fall,train,b_-92-_bmp_jpg.rf.01db000a3ca6defe1240a7c7a9a67bf6,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-92-_bmp_jpg.rf.01db000a3ca6defe1240a7c7a9a67bf6.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-92-_bmp_jpg.rf.01db000a3ca6defe1240a7c7a9a67bf6.txt,True,640,640,1.0,Falling,0.4265625,0.48125,0.8234375,0.8421875,True,527.0,539.0,0.69348876953125,0.9777365473511381,False,False,fall
fall,train,b_-94-_bmp_jpg.rf.182dbd26f7be7afce03b332495974cd5,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-94-_bmp_jpg.rf.182dbd26f7be7afce03b332495974cd5.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-94-_bmp_jpg.rf.182dbd26f7be7afce03b332495974cd5.txt,True,640,640,1.0,Falling,0.453125,0.46796875,0.90625,0.9359375,True,580.0,599.0,0.848193359375,0.968280465829248,False,False,fall
fall,train,b_-95-_bmp_jpg.rf.fd6d3376877f3d7e53478dbefb26084b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-95-_bmp_jpg.rf.fd6d3376877f3d7e53478dbefb26084b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-95-_bmp_jpg.rf.fd6d3376877f3d7e53478dbefb26084b.txt,True,640,640,1.0,Falling,0.48984375,0.48984375,0.91875,0.871875,True,588.0,558.0,0.8010351562499999,1.05376343897175,False,False,fall
fall,train,b_-96-_bmp_jpg.rf.9f01a8a14327513792b63dc0fdc3d6e0,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\b_-96-_bmp_jpg.rf.9f01a8a14327513792b63dc0fdc3d6e0.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\b_-96-_bmp_jpg.rf.9f01a8a14327513792b63dc0fdc3d6e0.txt,True,640,640,1.0,Falling,0.4859375,0.53125,0.7703125,0.628125,True,493.0,402.0,0.48385253906250003,1.226368156153313,False,False,fall
fall,train,c-1-_bmp_jpg.rf.5e6eb5df59caf91bc36ae8932da1466b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-1-_bmp_jpg.rf.5e6eb5df59caf91bc36ae8932da1466b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-1-_bmp_jpg.rf.5e6eb5df59caf91bc36ae8932da1466b.txt,True,640,640,1.0,Falling,0.56171875,0.51796875,0.8234375,0.846875,True,527.0,542.0,0.6973486328125,0.9723247214532754,False,False,fall
fall,train,c-10-_bmp_jpg.rf.e028095e0875c8c24fec393a982a5477,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-10-_bmp_jpg.rf.e028095e0875c8c24fec393a982a5477.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-10-_bmp_jpg.rf.e028095e0875c8c24fec393a982a5477.txt,True,640,640,1.0,Falling,0.51640625,0.54921875,0.765625,0.4828125,True,490.0,309.0,0.3696533203125,1.5857605126674417,False,False,fall
fall,train,c-100-_bmp_jpg.rf.a5e6af8c81c9bb45e82f9bfb5653e680,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-100-_bmp_jpg.rf.a5e6af8c81c9bb45e82f9bfb5653e680.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-100-_bmp_jpg.rf.a5e6af8c81c9bb45e82f9bfb5653e680.txt,True,640,640,1.0,Falling,0.63203125,0.55625,0.659375,0.88125,True,422.0,564.0,0.58107421875,0.7482269490279664,False,False,fall
fall,train,c-104-_bmp_jpg.rf.20a459735ec67d6fa1d6738787f2ac8b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-104-_bmp_jpg.rf.20a459735ec67d6fa1d6738787f2ac8b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-104-_bmp_jpg.rf.20a459735ec67d6fa1d6738787f2ac8b.txt,True,640,640,1.0,Falling,0.846875,0.5859375,0.2421875,0.33125,True,155.0,212.0,0.08022460937499999,0.7311320720229619,False,False,fall
fall,train,c-104-_bmp_jpg.rf.20a459735ec67d6fa1d6738787f2ac8b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-104-_bmp_jpg.rf.20a459735ec67d6fa1d6738787f2ac8b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-104-_bmp_jpg.rf.20a459735ec67d6fa1d6738787f2ac8b.txt,True,640,640,1.0,Falling,0.22109375,0.39765625,0.228125,0.5234375,True,146.0,335.0,0.11940917968749999,0.43582089422143017,False,False,fall
fall,train,c-106-_bmp_jpg.rf.ececc96f66ef3a6e6c7f5928b87cab37,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-106-_bmp_jpg.rf.ececc96f66ef3a6e6c7f5928b87cab37.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-106-_bmp_jpg.rf.ececc96f66ef3a6e6c7f5928b87cab37.txt,True,640,640,1.0,Falling,0.55546875,0.55234375,0.7828125,0.8921875,True,501.0,571.0,0.69841552734375,0.8774080545054149,False,False,fall
fall,train,c-11-_bmp_jpg.rf.cc608fcc9cabaca5a6ff7cbf84e3c144,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-11-_bmp_jpg.rf.cc608fcc9cabaca5a6ff7cbf84e3c144.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-11-_bmp_jpg.rf.cc608fcc9cabaca5a6ff7cbf84e3c144.txt,True,640,640,1.0,Falling,0.5625,0.63984375,0.51875,0.5375,True,332.0,344.0,0.27882812500000004,0.9651162762641968,False,False,fall
fall,train,c-110-_bmp_jpg.rf.25a6574bced91f33e419b3bce22caf5b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-110-_bmp_jpg.rf.25a6574bced91f33e419b3bce22caf5b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-110-_bmp_jpg.rf.25a6574bced91f33e419b3bce22caf5b.txt,True,640,640,1.0,Falling,0.7546875,0.5390625,0.23125,0.690625,True,148.0,442.0,0.15970703125000002,0.33484162820171576,False,False,fall
fall,train,c-110-_bmp_jpg.rf.25a6574bced91f33e419b3bce22caf5b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-110-_bmp_jpg.rf.25a6574bced91f33e419b3bce22caf5b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-110-_bmp_jpg.rf.25a6574bced91f33e419b3bce22caf5b.txt,True,640,640,1.0,Falling,0.4640625,0.7390625,0.3828125,0.4875,True,245.0,312.0,0.18662109375,0.7852564077395628,False,False,fall
fall,train,c-111-_bmp_jpg.rf.8457414d4ddf250e5ea51e1333422cd9,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-111-_bmp_jpg.rf.8457414d4ddf250e5ea51e1333422cd9.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-111-_bmp_jpg.rf.8457414d4ddf250e5ea51e1333422cd9.txt,True,640,640,1.0,Falling,0.5515625,0.62578125,0.6140625,0.525,True,393.0,336.0,0.3223828125,1.1696428536617773,False,False,fall
fall,train,c-111-_bmp_jpg.rf.8457414d4ddf250e5ea51e1333422cd9,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-111-_bmp_jpg.rf.8457414d4ddf250e5ea51e1333422cd9.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-111-_bmp_jpg.rf.8457414d4ddf250e5ea51e1333422cd9.txt,True,640,640,1.0,Falling,0.4578125,0.29921875,0.3421875,0.3171875,True,219.0,203.0,0.10853759765625,1.0788177286757747,False,False,fall
fall,train,c-113-_bmp_jpg.rf.e3f2f91d31a8d1cd493bcf54381a1199,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-113-_bmp_jpg.rf.e3f2f91d31a8d1cd493bcf54381a1199.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-113-_bmp_jpg.rf.e3f2f91d31a8d1cd493bcf54381a1199.txt,True,640,640,1.0,Falling,0.5296875,0.4515625,0.7984375,0.68125,True,511.0,436.0,0.543935546875,1.1720183459357378,False,False,fall
fall,train,c-114-_bmp_jpg.rf.ef54c733b8e76123da7ef69fee7c9b5b,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\images\c-114-_bmp_jpg.rf.ef54c733b8e76123da7ef69fee7c9b5b.jpg,D:\2. Semester 6\Konversi DBS\capstone\safewatch2\data\raw\human_fall\train\labels\c-114-_bmp_jpg.rf.ef54c733b8e76123da7ef69fee7c9b5b.txt,True,640,640,1.0,Falling,0.675,0.6203125,0.528125,0.603125,True,338.0,386.0,0.31852539062499996,0.8756476661252651,False,False,fall
